3.849901356660181406e+00,7.655201541430005641e+00,3.000000000000000000e+00
4.046287945429847710e+00,7.577771337789586781e+00,3.000000000000000000e+00
1.868722684364291897e+00,2.981753383980477068e+00,1.000000000000000000e+00
1.982811222318983546e+00,2.534302028826545428e+00,1.000000000000000000e+00
2.572062313229718900e+00,3.777233636496559299e+00,1.000000000000000000e+00
2.530149257419232800e+00,3.516674747663547151e+00,1.000000000000000000e+00
2.577227179330876972e+00,2.081582700613003212e+00,1.000000000000000000e+00
4.960737895789331553e+00,7.322384953614079706e+00,3.000000000000000000e+00
2.116134743905760285e+00,2.910099016723688869e+00,1.000000000000000000e+00
4.100902390225554583e+00,9.170304933381055790e+00,3.000000000000000000e+00
2.016664936213068415e+00,2.131300018989077394e+00,1.000000000000000000e+00
3.553529540037077439e+00,2.707266349320355037e+00,1.000000000000000000e+00
3.340961981839055017e+00,2.278437185506386076e+00,1.000000000000000000e+00
4.470404714658917200e+00,7.751353807799389095e+00,3.000000000000000000e+00
3.839343223166646890e+00,8.660991587862600483e+00,3.000000000000000000e+00
3.638396473447817137e+00,8.154341873687688036e+00,3.000000000000000000e+00
3.147964763950307887e+00,3.300385422758028930e+00,1.000000000000000000e+00
3.131102033063262624e+00,2.597956569179392439e+00,1.000000000000000000e+00
2.769977716707421322e+00,2.964522546283543392e+00,1.000000000000000000e+00
1.695398797262424484e+00,3.182458111184395033e+00,1.000000000000000000e+00
4.174152153117399067e+00,7.834958655564269847e+00,3.000000000000000000e+00
3.621384781803898889e+00,3.119115693603343953e+00,1.000000000000000000e+00
4.452191094560525642e+00,8.928769793592662651e+00,3.000000000000000000e+00
3.992784848012019161e+00,7.570509911069151165e+00,3.000000000000000000e+00
3.562869397069501787e+00,8.040180022998780984e+00,3.000000000000000000e+00
4.148277846147045977e+00,7.724503032881844256e+00,3.000000000000000000e+00
2.225629862544321824e+00,2.099389753434440564e+00,1.000000000000000000e+00
2.556383347338580414e+00,2.093633608241525224e+00,1.000000000000000000e+00
2.193747614399859991e+00,2.585421808753015860e+00,1.000000000000000000e+00
2.785195313869877509e+00,3.923026557398861414e+00,1.000000000000000000e+00
4.241363854152044865e+00,7.545797499811753184e+00,3.000000000000000000e+00
1.953012406757631325e+00,4.126232821485091407e+00,1.000000000000000000e+00
2.830208798306818263e+00,3.217677356152275792e+00,1.000000000000000000e+00
2.505745893230466148e+00,3.048715266219914621e+00,1.000000000000000000e+00
2.833850620212963189e+00,2.465801371189347169e+00,1.000000000000000000e+00
2.009356590732969572e+00,3.284860289408650491e+00,1.000000000000000000e+00
3.986287537757504218e+00,8.684716878607343205e+00,3.000000000000000000e+00
3.195553955129624590e+00,2.369212106491659142e+00,1.000000000000000000e+00
3.418061054726181158e+00,8.692671346427749413e+00,3.000000000000000000e+00
3.590272563065850520e+00,9.117510542515267602e+00,3.000000000000000000e+00
4.758385056358478415e+00,8.431999381863331422e+00,3.000000000000000000e+00
2.460677775963456160e+00,2.928106731265009532e+00,1.000000000000000000e+00
2.687746980133980834e+00,3.665006412282959758e+00,1.000000000000000000e+00
2.290851919582724161e+00,3.083427949727262529e+00,1.000000000000000000e+00
4.324668149552802987e+00,8.074045695009438361e+00,3.000000000000000000e+00
3.079856688737241832e+00,3.826869664469290555e+00,1.000000000000000000e+00
4.155547335984866919e+00,8.367191844614609408e+00,3.000000000000000000e+00
1.119545668333051136e+00,2.489924181165177774e+00,1.000000000000000000e+00
3.955033564159445181e+00,7.948719648015789119e+00,3.000000000000000000e+00
3.005079137573067882e+00,3.130639476158798118e+00,1.000000000000000000e+00
2.028939871404946693e+00,3.306761535266273810e+00,1.000000000000000000e+00
4.020261072706842853e+00,7.524964020760002370e+00,3.000000000000000000e+00
2.200265329077654375e+00,2.593441893567510537e+00,1.000000000000000000e+00
3.851026309342866494e+00,7.562043593001102515e+00,3.000000000000000000e+00
4.429798013512272981e+00,7.408193468277655569e+00,3.000000000000000000e+00
2.848281155193226333e+00,1.602623110058140510e+00,1.000000000000000000e+00
4.182901045940948137e+00,7.976569181015606524e+00,3.000000000000000000e+00
2.491307592763511103e+00,3.353418528874701376e+00,1.000000000000000000e+00
2.997385697690428508e+00,1.719429958114966794e+00,1.000000000000000000e+00
3.522567394755169889e+00,8.336966144530755685e+00,3.000000000000000000e+00
2.715250819829761575e+00,2.810677865182260149e+00,1.000000000000000000e+00
4.607994914301677625e+00,8.294607616139304085e+00,3.000000000000000000e+00
4.315581071178237416e+00,8.123555199103609681e+00,3.000000000000000000e+00
2.101642084364102381e+00,2.531169186837402663e+00,1.000000000000000000e+00
2.651739592959962089e+00,2.168556642249112265e+00,1.000000000000000000e+00
1.940172351080667656e+00,3.070741853337637384e+00,1.000000000000000000e+00
2.741653778952727105e+00,7.889167814590078542e+00,3.000000000000000000e+00
4.482557057698133285e+00,8.366455884581979419e+00,3.000000000000000000e+00
2.339635398846842573e+00,1.741799931557373338e+00,1.000000000000000000e+00
3.475695993304712683e+00,3.116216828274066319e+00,1.000000000000000000e+00
2.859320950740459555e+00,1.868870795852401123e+00,1.000000000000000000e+00
2.593727511988935142e+00,2.881323564348607036e+00,1.000000000000000000e+00
3.416984716251899368e+00,8.322257021218005590e+00,3.000000000000000000e+00
3.541535813369947494e+00,7.777139296700618765e+00,3.000000000000000000e+00
3.882918288763699266e+00,8.087505324930070572e+00,3.000000000000000000e+00
1.687551260041341372e+00,2.496733222443895617e+00,1.000000000000000000e+00
4.533489772203187940e+00,8.808675886960825707e+00,3.000000000000000000e+00
2.775253792261895835e+00,2.665096330888903520e+00,1.000000000000000000e+00
4.362335750477788210e+00,8.377477954634134250e+00,3.000000000000000000e+00
3.643243540022330418e+00,7.772818872558343806e+00,3.000000000000000000e+00
3.532622305385983541e+00,8.444410011682158768e+00,3.000000000000000000e+00
3.334909579338249053e+00,8.103216278168943631e+00,3.000000000000000000e+00
2.852863042369309987e+00,2.894067591899525116e+00,1.000000000000000000e+00
2.050576077816182785e+00,1.825516898640261898e+00,1.000000000000000000e+00
1.685759142121578957e+00,2.469210332016311682e+00,1.000000000000000000e+00
3.574654078109111843e+00,8.483185616755058334e+00,3.000000000000000000e+00
2.733742833828354701e+00,2.756227775764028110e+00,1.000000000000000000e+00
1.785557700986108998e+00,2.536687574456633509e+00,1.000000000000000000e+00
2.480057503448315881e+00,2.620976236630162326e+00,1.000000000000000000e+00
3.036159904673865650e+00,1.834486276641781766e+00,1.000000000000000000e+00
2.764846013645964717e+00,2.136648627375782095e+00,1.000000000000000000e+00
2.027292940090787088e+00,2.699693823734981013e+00,1.000000000000000000e+00
3.880289487018282024e+00,7.126681151599018271e+00,3.000000000000000000e+00
2.934831870016740840e+00,3.226554667462413040e+00,1.000000000000000000e+00
3.529010669909967035e+00,8.245773966400097521e+00,3.000000000000000000e+00
3.604556531703774436e+00,8.333249336737443613e+00,3.000000000000000000e+00
4.307926414202875698e+00,8.062557610634799588e+00,3.000000000000000000e+00
4.219054915627712177e+00,7.542658913401323773e+00,3.000000000000000000e+00
2.510041472079878933e+00,2.260525371536491246e+00,1.000000000000000000e+00
2.434178797143090822e+00,2.630087006023498208e+00,1.000000000000000000e+00
4.337496051475651981e+00,8.123624592654635990e+00,3.000000000000000000e+00
4.117646727019061537e+00,8.611524959801625911e+00,3.000000000000000000e+00
2.715673011831337469e+00,8.132705965417191152e+00,3.000000000000000000e+00
4.121626579766306975e+00,9.135940671895490084e+00,3.000000000000000000e+00
2.653741285341262746e+00,2.688958300685730940e+00,1.000000000000000000e+00
4.185851474427145114e+00,8.066287009288682697e+00,3.000000000000000000e+00
4.568278302384094935e+00,8.223684775709594774e+00,3.000000000000000000e+00
1.911293101519769166e+00,3.400164014309395633e+00,1.000000000000000000e+00
3.837234736709211003e+00,7.470451328216892506e+00,3.000000000000000000e+00
3.206564141671190526e+00,3.558230210570365148e+00,1.000000000000000000e+00
4.785717076013873417e+00,7.951545323494769946e+00,3.000000000000000000e+00
2.429803918114519234e+00,2.378986538979578125e+00,1.000000000000000000e+00
3.871313626872934677e+00,7.847409504680110004e+00,3.000000000000000000e+00
3.996550395539841816e+00,8.182734775366620639e+00,3.000000000000000000e+00
3.813002132338229710e+00,8.299269864995190815e+00,3.000000000000000000e+00
3.410402952584060010e+00,2.728874595794139157e+00,1.000000000000000000e+00
3.763051519012158508e+00,7.962855487585653869e+00,3.000000000000000000e+00
4.768582365979019855e+00,7.162859210100100071e+00,3.000000000000000000e+00
3.174448291046248372e+00,3.602223335329671983e+00,1.000000000000000000e+00
2.537972687857637855e+00,2.377973767203328315e+00,1.000000000000000000e+00
2.884479537404528671e+00,2.104788594490148768e+00,1.000000000000000000e+00
3.179720185490458206e+00,1.809409380357836827e+00,1.000000000000000000e+00
1.388146700552108204e+00,2.376106314502123951e+00,1.000000000000000000e+00
2.793960699898889732e+00,2.430427780976679220e+00,1.000000000000000000e+00
2.494255701429956229e+00,2.577871899319618798e+00,1.000000000000000000e+00
4.250380887521134632e+00,7.813928082606215852e+00,3.000000000000000000e+00
1.932930289656455525e+00,2.178416996720664578e+00,1.000000000000000000e+00
4.228001426679737662e+00,9.366052607451591072e+00,3.000000000000000000e+00
2.102671261223021393e+00,2.414831696646266845e+00,1.000000000000000000e+00
3.430972336951116919e+00,8.053897167651632216e+00,3.000000000000000000e+00
1.828314170171400521e+00,3.045593427160595112e+00,1.000000000000000000e+00
3.499749650843234416e+00,7.446920299581538671e+00,3.000000000000000000e+00
2.884225150285018913e+00,2.442083165535045008e+00,1.000000000000000000e+00
3.829102973632629414e+00,8.354598679674969830e+00,3.000000000000000000e+00
1.840595545180075288e+00,3.486825818864033089e+00,1.000000000000000000e+00
3.623268557901717202e+00,8.040035375114904070e+00,3.000000000000000000e+00
3.829127921009561675e+00,2.984154119410354244e+00,1.000000000000000000e+00
3.735900382193024338e+00,7.978240760572655077e+00,3.000000000000000000e+00
2.303396597569064230e+00,2.159830550341600208e+00,1.000000000000000000e+00
4.453683716132162296e+00,8.534077612814593650e+00,3.000000000000000000e+00
2.383934550110467843e+00,2.896014632471833217e+00,1.000000000000000000e+00
1.383841800488490259e+00,2.864452338437241785e+00,1.000000000000000000e+00
4.149700837548595977e+00,7.383169444261037384e+00,3.000000000000000000e+00
4.485508327060390599e+00,9.161203885814614978e+00,3.000000000000000000e+00
3.475903579625237327e+00,8.210466918208258136e+00,3.000000000000000000e+00
3.737493001590073138e+00,7.515101869161934012e+00,3.000000000000000000e+00
3.606144561260564263e+00,9.107490644926279799e+00,3.000000000000000000e+00
2.763321384021109939e+00,3.219799908616746809e+00,1.000000000000000000e+00
3.454953811290430554e+00,8.183246318092381344e+00,3.000000000000000000e+00
3.843877394907717182e+00,8.174857942478734429e+00,3.000000000000000000e+00
3.884577276164864479e+00,7.498534275216731437e+00,3.000000000000000000e+00
1.934593133629272765e+00,2.505823960832815445e+00,1.000000000000000000e+00
2.934199523403362875e+00,2.954241484207929425e+00,1.000000000000000000e+00
2.907035339456178757e+00,3.171971462309222556e+00,1.000000000000000000e+00
2.503457647994461688e+00,2.034865232814723868e+00,1.000000000000000000e+00
4.277325437430262944e+00,8.523661717667497584e+00,3.000000000000000000e+00
3.799196213756362184e+00,8.588758282519046716e+00,3.000000000000000000e+00
2.569285456519441180e+00,2.750466086672362476e+00,1.000000000000000000e+00
4.382161166893734361e+00,8.203826466925880467e+00,3.000000000000000000e+00
4.301025417682982521e+00,7.774356018547867286e+00,3.000000000000000000e+00
3.052441970344298205e+00,3.289242681017386705e+00,1.000000000000000000e+00
2.046968539176033275e+00,3.331383489764772499e+00,1.000000000000000000e+00
3.813363632588098184e+00,8.956593711914210942e+00,3.000000000000000000e+00
3.381582978643347559e+00,8.110457420179670862e+00,3.000000000000000000e+00
2.816765887993649020e+00,2.981473496556934055e+00,1.000000000000000000e+00
3.746632895822602283e+00,8.679425202114083859e+00,3.000000000000000000e+00
3.137256900192991083e+00,2.862943632842541053e+00,1.000000000000000000e+00
2.019195778166813060e+00,8.609188738684945719e+00,3.000000000000000000e+00
2.923832912712314158e+00,1.951786159152786304e+00,1.000000000000000000e+00
2.714355544674121212e+00,2.328020894162610155e+00,1.000000000000000000e+00
4.169003048799129196e+00,9.291415793067603346e+00,3.000000000000000000e+00
1.391261061583447756e+00,3.236390197132108071e+00,1.000000000000000000e+00
2.235371456442634130e+00,2.913687105072259254e+00,1.000000000000000000e+00
2.561469661479967908e+00,3.405766144259348760e+00,1.000000000000000000e+00
4.497062964997454948e+00,8.012400082648095889e+00,3.000000000000000000e+00
4.635464193868659599e+00,7.951264773862851243e+00,3.000000000000000000e+00
1.798433323894755187e+00,2.280893463817788014e+00,1.000000000000000000e+00
2.810195720338437120e+00,3.007467190601627927e+00,1.000000000000000000e+00
3.294402782536292484e+00,1.845529647202813539e+00,1.000000000000000000e+00
2.766742712532112236e+00,2.650765206621177317e+00,1.000000000000000000e+00
2.098845194773271583e+00,2.995909425581370300e+00,1.000000000000000000e+00
1.968123918807660244e+00,2.122240020084015910e+00,1.000000000000000000e+00
2.017231888157106301e+00,2.544535032839630340e+00,1.000000000000000000e+00
3.262400371036466851e+00,8.572481066044501219e+00,3.000000000000000000e+00
2.125584445288922097e+00,3.021759955470711301e+00,1.000000000000000000e+00
4.367951829742715120e+00,8.187446903614329585e+00,3.000000000000000000e+00
3.911448546926300285e+00,8.301189925398697156e+00,3.000000000000000000e+00
2.495664396308551414e+00,2.635992418988260866e+00,1.000000000000000000e+00
4.392103281093409528e+00,7.516631936162035288e+00,3.000000000000000000e+00
3.972432980157297955e+00,7.614825398876870821e+00,3.000000000000000000e+00
2.468514933587862892e+00,3.634331294047005834e+00,1.000000000000000000e+00
2.406033444484877659e+00,2.591428489857764639e+00,1.000000000000000000e+00
3.616496089012334103e+00,8.669497063823872196e+00,3.000000000000000000e+00
4.207179055983557348e+00,8.415133986782466380e+00,3.000000000000000000e+00
4.380167463326621657e+00,7.605222255221018912e+00,3.000000000000000000e+00
2.267252168070905238e+00,2.580907502203711346e+00,1.000000000000000000e+00
3.843874735361449524e+00,8.024829759421397313e+00,3.000000000000000000e+00
4.734654785138808109e+00,7.814508402750606209e+00,3.000000000000000000e+00
3.914378067973317332e+00,7.587468064113302546e+00,3.000000000000000000e+00
4.195887455142090161e+00,7.767135980257064531e+00,3.000000000000000000e+00
2.127260071743717340e+00,3.511921470695309466e+00,1.000000000000000000e+00
3.828979222152686823e+00,8.273664251333956443e+00,3.000000000000000000e+00
3.553028339982255979e+00,8.027495521111905674e+00,3.000000000000000000e+00
2.786596456989193449e+00,2.993624027020644451e+00,1.000000000000000000e+00
2.583855956560898726e+00,2.849469073930036345e+00,1.000000000000000000e+00
2.486740633799889633e+00,2.585769126853563638e+00,1.000000000000000000e+00
4.793457892889332328e+00,8.139773363078063539e+00,3.000000000000000000e+00
2.828423733417042563e+00,7.984765191876946666e+00,3.000000000000000000e+00
2.966356636177013506e+00,2.324953480253455940e+00,1.000000000000000000e+00
4.929256572740841946e+00,8.117648869751839413e+00,3.000000000000000000e+00
3.532507977747713745e+00,8.282717165342683430e+00,3.000000000000000000e+00
4.168561020219859969e+00,8.270648138402645344e+00,3.000000000000000000e+00
3.431835490613947659e+00,3.103768326120783350e+00,1.000000000000000000e+00
1.527333750637114518e+00,1.725627746421690256e+00,1.000000000000000000e+00
3.687592197064240906e+00,8.128332487890528313e+00,3.000000000000000000e+00
3.798446188072912566e+00,7.614083753766412777e+00,3.000000000000000000e+00
3.802663566404663964e+00,8.646112243277316978e+00,3.000000000000000000e+00
2.311554682892633217e+00,3.032719047074948104e+00,1.000000000000000000e+00
2.020848478650207891e+00,3.269756658242624958e+00,1.000000000000000000e+00
2.162149935593797867e+00,2.655972527940892114e+00,1.000000000000000000e+00
1.493037466424223636e+00,2.591228638261233286e+00,1.000000000000000000e+00
1.697853784582244341e+00,2.513318324961180128e+00,1.000000000000000000e+00
2.106608334749574762e+00,2.296837008177968986e+00,1.000000000000000000e+00
4.731572889262810833e+00,8.255555949544520544e+00,3.000000000000000000e+00
4.904951598913436683e+00,9.017193427177899068e+00,3.000000000000000000e+00
4.243037996878761042e+00,8.210705087263487911e+00,3.000000000000000000e+00
3.743759938203861992e+00,8.539950471818583466e+00,3.000000000000000000e+00
3.002660982109636389e+00,7.607100015214705913e+00,3.000000000000000000e+00
3.630245197138681768e+00,7.755295613742850591e+00,3.000000000000000000e+00
3.538686310173005278e+00,3.604034978336249306e+00,1.000000000000000000e+00
3.553625893344143805e+00,8.047684684991942561e+00,3.000000000000000000e+00
2.465358289574155037e+00,2.162155827744236092e+00,1.000000000000000000e+00
4.046674070336964135e+00,8.028284124610472361e+00,3.000000000000000000e+00
1.378718610428987690e+00,2.867916520042024242e+00,1.000000000000000000e+00
4.416808929726306232e+00,8.106722086937660166e+00,3.000000000000000000e+00
2.510396144113338224e+00,3.079959339913831862e+00,1.000000000000000000e+00
4.387593240820719664e+00,8.146443729211013007e+00,3.000000000000000000e+00
4.309931445915466952e+00,7.093736543799468386e+00,3.000000000000000000e+00
2.197604733255831277e+00,2.082410520891066597e+00,1.000000000000000000e+00
3.217416032012651250e+00,3.320466466994166588e+00,1.000000000000000000e+00
4.184843211498417759e+00,7.849664032963528548e+00,3.000000000000000000e+00
9.160697924648537604e-01,3.598174431090506609e+00,1.000000000000000000e+00
4.297376820801455999e+00,8.930375463414749859e+00,3.000000000000000000e+00
2.330958660690063855e+00,2.064126862661124662e+00,1.000000000000000000e+00
3.711810958940961136e+00,7.591001079705751664e+00,3.000000000000000000e+00
4.244263811056494085e+00,7.922195365858813787e+00,3.000000000000000000e+00
3.144277701210504539e+00,2.762456492000038288e+00,1.000000000000000000e+00
2.416685810647315247e+00,3.155843870298994158e+00,1.000000000000000000e+00
4.482571866854614839e+00,8.263585855781254708e+00,3.000000000000000000e+00
3.552245968671997378e+00,7.792680505674768554e+00,3.000000000000000000e+00
2.681958717111975865e+00,2.630102093743734937e+00,1.000000000000000000e+00
2.960651903246188876e+00,2.368509937458574299e+00,1.000000000000000000e+00
1.805302489579586167e+00,3.803168685935228943e+00,1.000000000000000000e+00
2.610864548064293800e+00,3.927514108777424795e+00,1.000000000000000000e+00
1.786840274974367482e+00,2.865874732373299150e+00,1.000000000000000000e+00
4.377144395819044576e+00,8.590883619074888955e+00,3.000000000000000000e+00
4.636907575511219903e+00,8.212663130928275379e+00,3.000000000000000000e+00
2.442532390945765908e+00,2.639488234866413929e+00,1.000000000000000000e+00
4.314935123170012155e+00,7.594888819962159587e+00,3.000000000000000000e+00
4.218262548734128536e+00,7.100828286376168030e+00,3.000000000000000000e+00
3.820993172007176142e+00,8.189114058109272065e+00,3.000000000000000000e+00
2.430025405679978601e+00,3.472990554330690038e+00,1.000000000000000000e+00
1.702707709222108567e+00,3.050897093275711569e+00,1.000000000000000000e+00
2.077768928106780155e+00,1.992992784008273066e+00,1.000000000000000000e+00
2.500793293610995782e+00,2.908868476288257732e+00,1.000000000000000000e+00
4.280760885027483198e+00,8.176084756837957102e+00,3.000000000000000000e+00
3.998408316480194014e+00,8.132588316051359456e+00,3.000000000000000000e+00
2.578020952699792812e+00,2.195508242231046125e+00,1.000000000000000000e+00
2.818057518214060142e+00,2.031544825609911342e+00,1.000000000000000000e+00
3.883637554337872722e+00,8.295665494596676126e+00,3.000000000000000000e+00
3.964980652377037895e+00,8.235214472903070515e+00,3.000000000000000000e+00
4.098420183050371257e+00,8.340691875269321542e+00,3.000000000000000000e+00
4.792185658726086039e+00,8.088939682365715811e+00,3.000000000000000000e+00
2.967938251314737208e+00,7.729646433118542603e+00,3.000000000000000000e+00
2.263125780950210775e+00,2.450169425629004749e+00,1.000000000000000000e+00
2.130798565056277294e+00,2.805351382210116373e+00,1.000000000000000000e+00
3.463497445599101443e+00,8.161887536181165359e+00,3.000000000000000000e+00
2.769043424214283622e+00,2.511552983745983347e+00,1.000000000000000000e+00
2.249967181920390136e+00,3.647246222902179813e+00,1.000000000000000000e+00
4.790617450352715245e+00,7.914699496103768439e+00,3.000000000000000000e+00
2.687256858287643713e+00,2.806108973017142016e+00,1.000000000000000000e+00
3.963379313696429929e+00,8.041398310220069234e+00,3.000000000000000000e+00
3.064336042818003758e+00,4.221630010475360351e+00,1.000000000000000000e+00
4.183248998781055938e+00,8.376124489143487395e+00,3.000000000000000000e+00
3.015281721404973414e+00,2.268598884260391024e+00,1.000000000000000000e+00
2.508984467276272667e+00,3.555562667242334385e+00,1.000000000000000000e+00
2.165264476491930878e+00,3.806092161621336345e+00,1.000000000000000000e+00
3.207608843392278253e+00,2.075446597327789355e+00,1.000000000000000000e+00
3.034617404071578317e+00,2.427900635242660421e+00,1.000000000000000000e+00
3.650983054426829799e+00,8.368814834575848849e+00,3.000000000000000000e+00
4.064041775562715841e+00,8.486804492546726308e+00,3.000000000000000000e+00
2.457191157144177129e+00,2.363294309378257019e+00,1.000000000000000000e+00
3.103344661253476744e+00,2.491887882427377132e+00,1.000000000000000000e+00
3.608772613910620652e+00,7.896419766425498921e+00,3.000000000000000000e+00
2.585846660783602147e+00,2.713044095495250829e+00,1.000000000000000000e+00
2.396723386897944508e+00,2.620721628621965227e+00,1.000000000000000000e+00
